Freq(Hz)	Zmod(Ohm)	Zphz(Deg)	Zreal(Ohm)	Zimag(Ohm)	Capacity(Ah)	SOH
10000.0	0.039776004072807514	39.91069746088076	0.03051	0.02552	4.40552	90.37
7943.0	0.03576808074247205	36.74815551070029	0.02866	0.0214	4.40552	90.37
6310.0	0.032540444065808326	33.09915860005574	0.02726	0.01777	4.40552	90.37
5012.0	0.029862392737354453	29.26891484604221	0.02605	0.0146	4.40552	90.37
3981.0	0.027579430741043222	25.124828096722755	0.02497	0.01171	4.40552	90.37
3162.0	0.02650743595672731	21.1611947928147	0.02472	0.009569	4.40552	90.37
2512.0	0.025441367907406236	17.378744544289393	0.02428	0.007599	4.40552	90.37
1995.0	0.02441703675714971	14.39934560120445	0.02365	0.006072	4.40552	90.37
1585.0	0.023961282123459087	11.260692789886258	0.0235	0.004679	4.40552	90.37
1259.0	0.02376498518829751	8.564145237486612	0.0235	0.003539	4.40552	90.37
1000.0	0.02364120132311385	6.2652533625217695	0.0235	0.00258	4.40552	90.37
794.3	0.02366010355006926	4.411706439299984	0.02359	0.00182	4.40552	90.37
631.0	0.023925530819607747	2.6471456945129113	0.0239	0.001105	4.40552	90.37
501.2	0.024058658340813603	1.5372067815960462	0.02405	0.0006454	4.40552	90.37
398.1	0.024181674821236017	0.6743435034993733	0.02418	0.0002846	4.40552	90.37
316.2	0.02431000135211152	-0.019109591240910703	0.02431	-8.108e-06	4.40552	90.37
251.2	0.02446132292742974	-0.595892099798566	0.02446	-0.0002544	4.40552	90.37
199.5	0.024624407867195507	-1.0841152695667233	0.02462	-0.0004659	4.40552	90.37
158.5	0.024758024519133188	-1.4588172002853077	0.02475	-0.0006303	4.40552	90.37
125.9	0.024921756301673446	-1.7599516729974984	0.02491	-0.0007654	4.40552	90.37
100.0	0.025095461913262326	-2.0113791802516143	0.02508	-0.0008808	4.40552	90.37
79.43	0.02530984203822695	-2.2688951701631934	0.02529	-0.001002	4.40552	90.37
63.1	0.025463986824533193	-2.487109500979993	0.02544	-0.001105	4.40552	90.37
52.0	0.025588482741264674	-2.703625586811466	0.02556	-0.001207	4.40552	90.37
39.81	0.025853515350915044	-2.9177403535747057	0.02582	-0.001316	4.40552	90.37
31.62	0.026039350241509482	-3.1502931327162456	0.026	-0.001431	4.40552	90.37
25.12	0.026264718235686442	-3.343914971605068	0.02622	-0.001532	4.40552	90.37
19.95	0.026491434464747284	-3.5709378948029826	0.02644	-0.00165	4.40552	90.37
15.85	0.02672657000065665	-3.7285136872333307	0.02667	-0.001738	4.40552	90.37
12.59	0.027036282362780575	-4.012840525406988	0.02697	-0.001892	4.40552	90.37
10.0	0.027353435049368113	-4.19933574617284	0.02728	-0.002003	4.40552	90.37
7.943	0.02765915184889081	-4.335631422698657	0.02758	-0.002091	4.40552	90.37
6.31	0.028066513926741955	-4.4998498946151	0.02798	-0.002202	4.40552	90.37
5.012	0.0284523057062165	-4.616476765321358	0.02836	-0.00229	4.40552	90.37
3.981	0.028832604478263843	-4.5933336731495595	0.02874	-0.002309	4.40552	90.37
3.162	0.029220658787919206	-4.514502856653777	0.02913	-0.0023	4.40552	90.37
2.512	0.029615974152473863	-4.366803889684963	0.02953	-0.002255	4.40552	90.37
1.995	0.029981562667746323	-4.227218665326744	0.0299	-0.00221	4.40552	90.37
1.585	0.030302576062110627	-3.9662608488134827	0.03023	-0.002096	4.40552	90.37
1.259	0.030589106312542053	-3.852076400412326	0.03052	-0.002055	4.40552	90.37
1.0	0.030830343559551845	-3.5853765375653714	0.03077	-0.001928	4.40552	90.37
0.7943	0.03106678766786164	-3.7576422465382695	0.031	-0.002036	4.40552	90.37
0.631	0.031274016371422464	-3.666616065507269	0.03121	-0.002	4.40552	90.37
0.5012	0.03148176044950472	-3.5895034434104605	0.03142	-0.001971	4.40552	90.37
0.3981	0.031662096014003875	-3.588976917879721	0.0316	-0.001982	4.40552	90.37
0.3162	0.03190930904924142	-3.777048327883218	0.03184	-0.002102	4.40552	90.37
0.2512	0.03210732671836757	-3.97729264604695	0.03203	-0.002227	4.40552	90.37
0.1995	0.03227994058234929	-4.278090864190405	0.03219	-0.002408	4.40552	90.37
0.1585	0.03256588669144447	-4.6216240042805605	0.03246	-0.002624	4.40552	90.37
0.1259	0.032878587636940855	-5.069000173588916	0.03275	-0.002905	4.40552	90.37
0.1	0.03316100150779527	-5.469900048720314	0.03301	-0.003161	4.40552	90.37
0.07943	0.033546876098975296	-6.050486280923269	0.03336	-0.003536	4.40552	90.37
0.0631	0.03396776477780074	-6.783152156862564	0.03373	-0.004012	4.40552	90.37
0.05012	0.034348038153583095	-7.553306815454393	0.03405	-0.004515	4.40552	90.37
0.03981	0.03482856505800949	-8.566556961730136	0.03444	-0.005188	4.40552	90.37
0.03162	0.0353599381362581	-9.646128388109808	0.03486	-0.005925	4.40552	90.37
0.02512	0.03597135048896552	-11.003801440700475	0.03531	-0.006866	4.40552	90.37
0.01995	0.03663308318992547	-12.819240278931428	0.03572	-0.008128	4.40552	90.37
0.01585	0.03751544983070308	-14.864519204312018	0.03626	-0.009624	4.40552	90.37
0.01259	0.03872596157618297	-17.12013318836803	0.03701	-0.0114	4.40552	90.37
0.01	0.04027374579052711	-19.81172654315457	0.03789	-0.01365	4.40552	90.37
