Freq(Hz)	Zmod(Ohm)	Zphz(Deg)	Zreal(Ohm)	Zimag(Ohm)	Capacity(Ah)	SOH
10000.0	0.04163693672690151	42.5569396596115	0.03067	0.02816	4.08719	83.75
7943.0	0.037261245282464724	39.14010364719627	0.0289	0.02352	4.08719	83.75
6310.0	0.03364707713903245	35.27242144859839	0.02747	0.01943	4.08719	83.75
5012.0	0.030787646873380887	31.180784961953574	0.02634	0.01594	4.08719	83.75
3981.0	0.028300015901055606	26.84573306020649	0.02525	0.01278	4.08719	83.75
3162.0	0.02708158045609598	22.720766347162066	0.02498	0.01046	4.08719	83.75
2512.0	0.025908682347815376	18.775520732691312	0.02453	0.008339	4.08719	83.75
1995.0	0.024798278166034027	15.555030209066365	0.02389	0.00665	4.08719	83.75
1585.0	0.02429919934894975	12.315764739235794	0.02374	0.005183	4.08719	83.75
1259.0	0.024057325807329458	9.462322208025618	0.02373	0.003955	4.08719	83.75
1000.0	0.023924068299517955	7.11194610774479	0.02374	0.002962	4.08719	83.75
794.3	0.023897004017240323	5.16425621425718	0.0238	0.002151	4.08719	83.75
631.0	0.02415225215171455	3.3895852565052365	0.02411	0.001428	4.08719	83.75
501.2	0.024248915393476882	2.26322325072531	0.02423	0.0009576	4.08719	83.75
398.1	0.024347055534704808	1.3793988566540576	0.02434	0.0005861	4.08719	83.75
316.2	0.024441708635036134	0.6774839838719957	0.02444	0.000289	4.08719	83.75
251.2	0.02455007065590647	0.137462930276003	0.02455	5.89e-05	4.08719	83.75
199.5	0.024690419923524994	-0.33416357639417876	0.02469	-0.000144	4.08719	83.75
158.5	0.024791695020913756	-0.6699995713477597	0.02479	-0.0002899	4.08719	83.75
125.9	0.02492332502717083	-0.935916421240577	0.02492	-0.0004071	4.08719	83.75
100.0	0.02506495169035839	-1.138906532449304	0.02506	-0.0004982	4.08719	83.75
79.43	0.025246316287529946	-1.2816770909415165	0.02524	-0.0005647	4.08719	83.75
63.1	0.02538714804305517	-1.3596729040920528	0.02538	-0.0006024	4.08719	83.75
52.0	0.025576624883084164	-1.3041108167059678	0.02557	-0.0005821	4.08719	83.75
39.81	0.025628062584596597	-1.4372366090631006	0.02562	-0.0006428	4.08719	83.75
31.62	0.02576874287659373	-1.4925554278842381	0.02576	-0.0006712	4.08719	83.75
25.12	0.025887061269290492	-1.338281621829588	0.02588	-0.0006046	4.08719	83.75
19.95	0.025927318719836803	-1.3614026913313502	0.02592	-0.000616	4.08719	83.75
15.85	0.0260167066803237	-1.3009919306821314	0.02601	-0.0005907	4.08719	83.75
12.59	0.02610612336521836	-1.2409949322926586	0.0261	-0.0005654	4.08719	83.75
10.0	0.026134796737108938	-1.0977606726919638	0.02613	-0.0005007	4.08719	83.75
7.943	0.026254830278636346	-1.0990710617719608	0.02625	-0.0005036	4.08719	83.75
6.31	0.026266004541231618	-1.2251487245963273	0.02626	-0.0005616	4.08719	83.75
5.012	0.026374846565620055	-1.098414756064662	0.02637	-0.0005056	4.08719	83.75
3.981	0.026435172108575346	-1.1334110877566617	0.02643	-0.0005229	4.08719	83.75
3.162	0.026515899315127895	-1.2086298047853408	0.02651	-0.0005593	4.08719	83.75
2.512	0.026556115792976957	-1.2296742433494356	0.02655	-0.0005699	4.08719	83.75
1.995	0.026606642596351763	-1.280325984031594	0.0266	-0.0005945	4.08719	83.75
1.585	0.026729130961555783	-1.4976689708007829	0.02672	-0.0006986	4.08719	83.75
1.259	0.026790175193342803	-1.5791920000321047	0.02678	-0.0007383	4.08719	83.75
1.0	0.02684049739404991	-1.6024971134163597	0.02683	-0.0007506	4.08719	83.75
0.7943	0.026986435460986693	-1.9997599071213417	0.02697	-0.0009417	4.08719	83.75
0.631	0.027038572521492325	-2.1237629873599193	0.02702	-0.001002	4.08719	83.75
0.5012	0.027180404871892546	-2.2202597142800253	0.02716	-0.001053	4.08719	83.75
0.3981	0.02728353512651907	-2.3799991516817127	0.02726	-0.001133	4.08719	83.75
0.3162	0.02738634698166223	-2.5134533871010616	0.02736	-0.001201	4.08719	83.75
0.2512	0.027551830719572883	-2.7544027826478814	0.02752	-0.001324	4.08719	83.75
0.1995	0.02770058845945335	-3.102040475844094	0.02766	-0.001499	4.08719	83.75
0.1585	0.027931234863500038	-3.4708972899119495	0.02788	-0.001691	4.08719	83.75
0.1259	0.028121645062122523	-3.7944233344982177	0.02806	-0.001861	4.08719	83.75
0.1	0.028363817179639275	-4.134550001858827	0.02829	-0.002045	4.08719	83.75
0.07943	0.02861347796056956	-4.632604498732115	0.02852	-0.002311	4.08719	83.75
0.0631	0.02890770374830903	-5.172177841944916	0.02879	-0.002606	4.08719	83.75
0.05012	0.029188784644106028	-5.589494865504094	0.02905	-0.002843	4.08719	83.75
0.03981	0.029591674099313812	-6.352165606600235	0.02941	-0.003274	4.08719	83.75
0.03162	0.03001906727398438	-6.92615566988881	0.0298	-0.00362	4.08719	83.75
0.02512	0.03045547518920038	-7.712125447769638	0.03018	-0.004087	4.08719	83.75
0.01995	0.030950091502288002	-8.625964652421212	0.0306	-0.004642	4.08719	83.75
0.01585	0.03153752090764269	-9.55491050624191	0.0311	-0.005235	4.08719	83.75
0.01259	0.03221172711917199	-10.811089946159587	0.03164	-0.006042	4.08719	83.75
0.01	0.03303715484117844	-12.12625025102833	0.0323	-0.00694	4.08719	83.75
