Freq(Hz)	Zmod(Ohm)	Zphz(Deg)	Zreal(Ohm)	Zimag(Ohm)	Capacity(Ah)	SOH
10000.0	0.0425552170714708	43.84795495949858	0.03069	0.02948	3.94691	81.04
7943.0	0.03792561799100972	40.24079399708048	0.02895	0.0245	3.94691	81.04
6310.0	0.0341198417346857	36.010088846040304	0.0276	0.02006	3.94691	81.04
5012.0	0.031093415701720518	31.681140959870003	0.02646	0.01633	3.94691	81.04
3981.0	0.028519652873062813	27.005295483959152	0.02541	0.01295	3.94691	81.04
3162.0	0.027283997141181494	22.4292512560936	0.02522	0.01041	3.94691	81.04
2512.0	0.02611554027777331	17.98121003642331	0.02484	0.008062	3.94691	81.04
1995.0	0.025087649730494883	14.39517865967305	0.0243	0.006237	3.94691	81.04
1585.0	0.02471321203324246	10.743845475762065	0.02428	0.004607	3.94691	81.04
1259.0	0.024611419321120025	7.515415933038546	0.0244	0.003219	3.94691	81.04
1000.0	0.02465992124886047	4.8944625559541	0.02457	0.002104	3.94691	81.04
794.3	0.024838140510110653	2.727627653973896	0.02481	0.001182	3.94691	81.04
631.0	0.02530223636281979	0.761785157294288	0.0253	0.0003364	3.94691	81.04
501.2	0.025620902950715847	-0.48103171773282327	0.02562	-0.0002151	3.94691	81.04
398.1	0.02594795572391012	-1.4188516995300717	0.02594	-0.0006425	3.94691	81.04
316.2	0.02625827900224994	-2.137991335748522	0.02624	-0.0009796	3.94691	81.04
251.2	0.02661008502429107	-2.724774763012272	0.02658	-0.001265	3.94691	81.04
199.5	0.026940573193605218	-3.1449107934050073	0.0269	-0.001478	3.94691	81.04
158.5	0.027259921148088454	-3.468038533220056	0.02721	-0.001649	3.94691	81.04
125.9	0.027597851293171355	-3.710499905692878	0.02754	-0.001786	3.94691	81.04
100.0	0.027924441194050777	-3.8932359767799434	0.02786	-0.001896	3.94691	81.04
79.43	0.028312295632816495	-4.095421232539062	0.02824	-0.002022	3.94691	81.04
63.1	0.028628973523338205	-4.256722935692788	0.02855	-0.002125	3.94691	81.04
52.0	0.02893830646392425	-4.477213684957474	0.02885	-0.002259	3.94691	81.04
39.81	0.02926282865684724	-4.564943275480365	0.02917	-0.002329	3.94691	81.04
31.62	0.02958014577381254	-4.716028193421667	0.02948	-0.002432	3.94691	81.04
25.12	0.029907289429167597	-4.854645126482077	0.0298	-0.002531	3.94691	81.04
19.95	0.030208846866439636	-5.084016009178748	0.03009	-0.002677	3.94691	81.04
15.85	0.030608072725998282	-5.44423647609218	0.03047	-0.002904	3.94691	81.04
12.59	0.031012130271879098	-5.677502672114374	0.03086	-0.003068	3.94691	81.04
10.0	0.03142302259490643	-6.0154004052894905	0.03125	-0.003293	3.94691	81.04
7.943	0.03195638239851314	-6.515221159320478	0.03175	-0.003626	3.94691	81.04
6.31	0.03253411415729649	-7.023224474156195	0.03229	-0.003978	3.94691	81.04
5.012	0.033262630683696684	-7.3408065703742125	0.03299	-0.00425	3.94691	81.04
3.981	0.03404261213538115	-7.6452483730747804	0.03374	-0.004529	3.94691	81.04
3.162	0.03488857285702583	-7.748746177382273	0.03457	-0.004704	3.94691	81.04
2.512	0.035820362923901256	-7.668633375905258	0.0355	-0.00478	3.94691	81.04
1.995	0.036651849080230586	-7.4794614889330955	0.03634	-0.004771	3.94691	81.04
1.585	0.03753577798580975	-7.074654435149516	0.03725	-0.004623	3.94691	81.04
1.259	0.03828265639947155	-6.5862906466912285	0.03803	-0.004391	3.94691	81.04
1.0	0.03888485082908253	-6.025819230418157	0.03867	-0.004082	3.94691	81.04
0.7943	0.03947117049189192	-5.7871453838250435	0.03927	-0.00398	3.94691	81.04
0.631	0.039957333607236606	-5.245448716357901	0.03979	-0.003653	3.94691	81.04
0.5012	0.04037748882731565	-4.898688505522951	0.04023	-0.003448	3.94691	81.04
0.3981	0.040722092296442726	-4.43787726487563	0.0406	-0.003151	3.94691	81.04
0.3162	0.041078016371290375	-4.155974769740516	0.04097	-0.002977	3.94691	81.04
0.2512	0.041412086834642856	-4.023909440728672	0.04131	-0.002906	3.94691	81.04
0.1995	0.041666763061221836	-3.905544866981269	0.04157	-0.002838	3.94691	81.04
0.1585	0.041936343200140856	-3.884508398660616	0.04184	-0.002841	3.94691	81.04
0.1259	0.04221678397272819	-3.880429383464085	0.04212	-0.002857	3.94691	81.04
0.1	0.04257344308368775	-3.9949095170415347	0.04247	-0.002966	3.94691	81.04
0.07943	0.04287316607156509	-4.163883280458758	0.04276	-0.003113	3.94691	81.04
0.0631	0.043259518316782035	-4.434766945218374	0.04313	-0.003345	3.94691	81.04
0.05012	0.043650614302664745	-4.761025559568754	0.0435	-0.003623	3.94691	81.04
0.03981	0.044096461093833826	-5.127494204048983	0.04392	-0.003941	3.94691	81.04
0.03162	0.04457620245153236	-5.645365875586786	0.04436	-0.004385	3.94691	81.04
0.02512	0.04513627376069053	-6.1084714679483945	0.04488	-0.004803	3.94691	81.04
0.01995	0.045790792480585006	-6.679281478716235	0.04548	-0.005326	3.94691	81.04
0.01585	0.04654241373199289	-7.252972577541547	0.04617	-0.005876	3.94691	81.04
0.01259	0.04739685167814419	-7.873836220678003	0.04695	-0.006493	3.94691	81.04
0.01	0.04826806261908593	-8.563047861951208	0.04773	-0.007187	3.94691	81.04
