Freq(Hz)	Zmod(Ohm)	Zphz(Deg)	Zreal(Ohm)	Zimag(Ohm)	Capacity(Ah)	SOH
10000.0	0.04250083293301438	42.32991288614801	0.03142	0.02862	3.91928	80.9
7943.0	0.03800488652791901	38.67628947231609	0.02967	0.02375	3.91928	80.9
6310.0	0.03433422927633588	34.54633914205986	0.02828	0.01947	3.91928	80.9
5012.0	0.031473946368385394	30.280023760967268	0.02718	0.01587	3.91928	80.9
3981.0	0.028991904042335682	25.67236289045051	0.02613	0.01256	3.91928	80.9
3162.0	0.027829660436304287	21.235581400281966	0.02594	0.01008	3.91928	80.9
2512.0	0.02672884443817203	16.933308577184835	0.02557	0.007785	3.91928	80.9
1995.0	0.025749749824027415	13.483616788021749	0.02504	0.006004	3.91928	80.9
1585.0	0.025402906054229308	9.960682134568527	0.02502	0.004394	3.91928	80.9
1259.0	0.025332583681890796	6.883194786202143	0.02515	0.003036	3.91928	80.9
1000.0	0.025391487077365122	4.300404208293519	0.02532	0.001904	3.91928	80.9
794.3	0.02558970331989021	2.2485501546347195	0.02557	0.001004	3.91928	80.9
631.0	0.026050469495961105	0.34399048935945553	0.02605	0.0001564	3.91928	80.9
501.2	0.026393147553105522	-0.8848769586497764	0.02639	-0.0004076	3.91928	80.9
398.1	0.026743441529466623	-1.816651069885276	0.02673	-0.0008478	3.91928	80.9
316.2	0.027086994683796134	-2.5581877549163603	0.02706	-0.001209	3.91928	80.9
251.2	0.027450903518827938	-3.128193331111502	0.02741	-0.001498	3.91928	80.9
199.5	0.027845550165152062	-3.6197171181425407	0.02779	-0.001758	3.91928	80.9
158.5	0.02820693113403158	-3.947841580646866	0.02814	-0.001942	3.91928	80.9
125.9	0.028588120679750882	-4.236690903573928	0.02851	-0.002112	3.91928	80.9
100.0	0.028968293011497934	-4.474553575863624	0.02888	-0.00226	3.91928	80.9
79.43	0.029428029155891496	-4.677947084961785	0.02933	-0.0024	3.91928	80.9
63.1	0.029783181982454464	-4.770671122396437	0.02968	-0.002477	3.91928	80.9
52.0	0.03016859076920896	-4.633365806703189	0.03007	-0.002437	3.91928	80.9
39.81	0.030563248583879297	-5.147245636399194	0.03044	-0.002742	3.91928	80.9
31.62	0.03092106783408361	-5.277302341539285	0.03079	-0.002844	3.91928	80.9
25.12	0.03136892572275946	-5.39435535721921	0.03123	-0.002949	3.91928	80.9
19.95	0.0317446845944325	-5.658510977570144	0.03159	-0.00313	3.91928	80.9
15.85	0.03215863213819891	-5.870147046409938	0.03199	-0.003289	3.91928	80.9
12.59	0.032595102714978515	-6.272056697142703	0.0324	-0.003561	3.91928	80.9
10.0	0.03309656779788502	-6.558132598844565	0.03288	-0.00378	3.91928	80.9
7.943	0.03361255344361686	-7.166033568264252	0.03335	-0.004193	3.91928	80.9
6.31	0.0342605368317544	-7.594643368591445	0.03396	-0.004528	3.91928	80.9
5.012	0.03498986603289587	-7.992313929484442	0.03465	-0.004865	3.91928	80.9
3.981	0.035803554795578604	-8.503070512890396	0.03541	-0.005294	3.91928	80.9
3.162	0.0367244171635167	-8.922663716353352	0.03628	-0.005696	3.91928	80.9
2.512	0.03775210055083028	-9.166407011195327	0.03727	-0.006014	3.91928	80.9
1.995	0.0388688816535799	-9.281538506906706	0.03836	-0.006269	3.91928	80.9
1.585	0.04006861734574828	-9.138849119692678	0.03956	-0.006364	3.91928	80.9
1.259	0.04125212975108073	-8.859045951131813	0.04076	-0.006353	3.91928	80.9
1.0	0.04234084670858626	-8.46117752484359	0.04188	-0.00623	3.91928	80.9
0.7943	0.04334384580306644	-8.206562236337682	0.0429	-0.006187	3.91928	80.9
0.631	0.04423152392807646	-7.530871469372894	0.04385	-0.005797	3.91928	80.9
0.5012	0.045011953701211416	-6.8569283572892505	0.04469	-0.005374	3.91928	80.9
0.3981	0.04569405222783377	-6.278295595376338	0.04542	-0.004997	3.91928	80.9
0.3162	0.04624781028329882	-5.812910442838338	0.04601	-0.004684	3.91928	80.9
0.2512	0.046764507652706025	-5.489932317555548	0.04655	-0.004474	3.91928	80.9
0.1995	0.047183971600534	-5.197067422112895	0.04699	-0.004274	3.91928	80.9
0.1585	0.04760501705702876	-5.053100193318734	0.04742	-0.004193	3.91928	80.9
0.1259	0.04794466827500217	-5.0304068736416925	0.04776	-0.004204	3.91928	80.9
0.1	0.048383246067208015	-5.122596134843591	0.04819	-0.00432	3.91928	80.9
0.07943	0.04878696666118934	-5.405592541950315	0.04857	-0.004596	3.91928	80.9
0.0631	0.04917060264019549	-5.787117633699668	0.04892	-0.004958	3.91928	80.9
0.05012	0.04969862774765516	-6.284174203128955	0.0494	-0.00544	3.91928	80.9
0.03981	0.05026638403545654	-6.921994088928504	0.0499	-0.006058	3.91928	80.9
0.03162	0.050942374345921485	-7.725452708292325	0.05048	-0.006848	3.91928	80.9
0.02512	0.05157446329337805	-8.707647277027489	0.05098	-0.007808	3.91928	80.9
0.01995	0.05247558347460274	-9.799066178689046	0.05171	-0.008931	3.91928	80.9
0.01585	0.05345756634939529	-11.141774531387519	0.05245	-0.01033	3.91928	80.9
0.01259	0.054525902101661736	-12.756758682742754	0.05318	-0.01204	3.91928	80.9
0.01	0.056003292760336866	-14.497775927304634	0.05422	-0.01402	3.91928	80.9
