Freq(Hz)	Zmod(Ohm)	Zphz(Deg)	Zreal(Ohm)	Zimag(Ohm)	Capacity(Ah)	SOH
10019.530273437504	0.04616570100188249	50.63462066650395	0.029281218047262	0.0356914866412694	4.65655183792114	95.53308465669012
7958.795794866109	0.04122847532735951	47.50794917325523	0.02784933670607171	0.030400684578649514	4.65655183792114	95.53308465669012
6321.89621426703	0.036447059523702495	43.546357457154	0.02641745536488142	0.02510988251602963	4.65655183792114	95.53308465669012
5021.660659988852	0.03189161111189082	38.42218745225263	0.024985574023691132	0.019819080453409767	4.65655183792114	95.53308465669012
3988.8468474333145	0.0290191868657565	33.59961328232983	0.024170805518056053	0.016058809637018726	4.65655183792114	95.53308465669012
3168.4536749072195	0.027087429862900487	28.997500854336334	0.023691772757849876	0.013131213202440796	4.65655183792114	95.53308465669012
2516.7922143947135	0.02535636198952089	23.728834937836588	0.0232127399976437	0.010203616767862866	4.65655183792114	95.53308465669012
1999.1591168279679	0.024135841475933867	18.603075689228465	0.022874774812473415	0.007699579276170956	4.65655183792114	95.53308465669012
1587.9885322029147	0.023692613412234345	15.152052141611659	0.022868953188729075	0.006192811183404916	4.65655183792114	95.53308465669012
1261.3841275471439	0.023338418644053966	11.582964432666493	0.022863131564984738	0.004686043090638869	4.65655183792114	95.53308465669012
1001.9530273437505	0.023077357025058705	7.918594419254055	0.022857309941240397	0.003179274997872821	4.65655183792114	95.53308465669012
795.8795794866109	0.02313829919321551	6.1114723937355775	0.02300679606725598	0.002463376600207978	4.65655183792114	95.53308465669012
632.189621426703	0.023223294829958677	4.326076952211291	0.023157129463235546	0.0017517927337826608	4.65655183792114	95.53308465669012
502.1660659988852	0.023330663501525635	2.5554070324543336	0.023307462859215106	0.0010402088673573463	4.65655183792114	95.53308465669012
398.88468474333143	0.023486775075681747	1.3941986670432656	0.023479822014910265	0.0005714556883965008	4.65655183792114	95.53308465669012
316.8453674907219	0.023665023052352657	0.5611497347021942	0.023663888078846777	0.00023176941169190696	4.65655183792114	95.53308465669012
251.67922143947135	0.02384819831446495	-0.2592733389916674	0.023847954142783293	-0.00010791686501268697	4.65655183792114	95.53308465669012
